arXiv:1804.00003, Title: Spectral Estimation of Plasma Fluctuations I: Comparison of Methods
arXiv:1804.06769, Title: CoNet: Collaborative Cross Networks for Cross-Domain Recommendation
arXiv:1804.06776, Title: Improving Long-Horizon Forecasts with Expectation-Biased LSTM Networks
arXiv:1804.06819, Title: Active choice of teachers, learning strategies and goals for a socially  guided intrinsic motivation learner
arXiv:1804.06872, Title: Co-teaching: Robust Training of Deep Neural Networks with Extremely  Noisy Labels
arXiv:1804.06893, Title: A Study on Overfitting in Deep Reinforcement Learning
arXiv:1804.06896, Title: A Multi-task Selected Learning Approach for Solving New Type 3D Bin  Packing Problem
arXiv:1804.06909, Title: Modeling and Simultaneously Removing Bias via Adversarial Neural  Networks
arXiv:1804.06913, Title: Fast inference of deep neural networks in FPGAs for particle physics
arXiv:1804.06943, Title: K-Nearest Oracles Borderline Dynamic Classifier Ensemble Selection
arXiv:1804.06952, Title: Distributed Simulation and Distributed Inference
arXiv:1804.07045, Title: Semantic Adversarial Deep Learning
arXiv:1804.07090, Title: Intriguing Properties of Learned Representations
arXiv:1804.07125, Title: Visibility graphs for image processing
arXiv:1804.07144, Title: Human Activity Recognition using Recurrent Neural Networks
arXiv:1804.07152, Title: Scalable attribute-aware network embedding with locality
arXiv:1804.07155, Title: Instance Selection Improves Geometric Mean Accuracy: A Study on  Imbalanced Data Classification
arXiv:1804.07169, Title: Large-scale Nonlinear Variable Selection via Kernel Random Features
arXiv:1804.07193, Title: Lipschitz Continuity in Model-based Reinforcement Learning
arXiv:1804.07209, Title: NAIS-Net: Stable Deep Networks from Non-Autonomous Differential  Equations
arXiv:1804.07213, Title: A refined convergence analysis of pDCA$_e$ with applications to  simultaneous sparse recovery and outlier detection
arXiv:1804.07237, Title: Multi-view Hybrid Embedding: A Divide-and-Conquer Approach
arXiv:1804.07240, Title: A sequential sampling strategy for extreme event statistics in nonlinear  dynamical systems
arXiv:1804.07265, Title: Deep Transfer Network with Joint Distribution Adaptation: A New  Intelligent Fault Diagnosis Framework for Industry Application
arXiv:1804.07270, Title: A Dynamic Boosted Ensemble Learning Method Based on Random Forest
arXiv:1804.07275, Title: Deep Triplet Ranking Networks for One-Shot Recognition
arXiv:1804.07323, Title: Nonparametric Stochastic Compositional Gradient Descent for Q-Learning  in Continuous Markov Decision Problems
arXiv:1804.07351, Title: Sampling-free Uncertainty Estimation in Gated Recurrent Units with  Exponential Families
arXiv:1804.07353, Title: Unsupervised Representation Adversarial Learning Network: from  Reconstruction to Generation
arXiv:1804.07405, Title: GritNet: Student Performance Prediction with Deep Learning
arXiv:1804.07419, Title: An Ensemble Generation Method Based on Instance Hardness
arXiv:1804.07433, Title: Two Use Cases of Machine Learning for SDN-Enabled IP/Optical Networks:  Traffic Matrix Prediction and Optical Path Performance Prediction
arXiv:1804.07481, Title: Streaming Active Learning Strategies for Real-Life Credit Card Fraud  Detection: Assessment and Visualization
arXiv:1804.07562, Title: Bound entangled states fit for robust experimental verification
arXiv:1804.07580, Title: Robust And Scalable Learning Of Complex Dataset Topologies Via Elpigraph
arXiv:1804.07612, Title: Revisiting Small Batch Training for Deep Neural Networks
arXiv:1804.07645, Title: One-Shot Learning using Mixture of Variational Autoencoders: a  Generalization Learning approach
arXiv:1804.07648, Title: Assimilation of semi-qualitative observations with a stochastic Ensemble  Kalman Filter
arXiv:1804.07669, Title: Modelling customer online behaviours with neural networks: applications  to conversion prediction and advertising retargeting
arXiv:1804.07675, Title: Achievable Information Rates for Nonlinear Fiber Communication via  End-to-end Autoencoder Learning
arXiv:1804.07729, Title: ADef: an Iterative Algorithm to Construct Adversarial Deformations
arXiv:1804.07757, Title: Learning More Robust Features with Adversarial Training
arXiv:1804.07758, Title: Mapping Images to Psychological Similarity Spaces Using Neural Networks
arXiv:1804.07759, Title: A Self-paced Regularization Framework for Partial-Label Learning
arXiv:1804.07779, Title: PEORL: Integrating Symbolic Planning and Hierarchical Reinforcement  Learning for Robust Decision-Making
arXiv:1804.07820, Title: From Weakly Chaotic Dynamics to Deterministic Subdiffusion via Copula  Modeling
arXiv:1804.07824, Title: Autotune: A Derivative-free Optimization Framework for Hyperparameter  Tuning
arXiv:1804.07837, Title: Online Improper Learning with an Approximation Oracle
arXiv:1804.07839, Title: Large Scale Automated Reading of Frontal and Lateral Chest X-Rays using  Dual Convolutional Neural Networks
arXiv:1804.07846, Title: CactusNets: Layer Applicability as a Metric for Transfer Learning
arXiv:1804.07864, Title: On the ground state of spiking network activity in mammalian cortex
arXiv:1804.07870, Title: Gradient Masking Causes CLEVER to Overestimate Adversarial Perturbation  Size
arXiv:1804.07891, Title: A Deep Learning Approach for Forecasting Air Pollution in South Korea  Using LSTM
arXiv:1804.07933, Title: Is feature selection secure against training data poisoning?
arXiv:1804.07944, Title: Variational Inference In Pachinko Allocation Machines
arXiv:1804.08003, Title: Stability of the Stochastic Gradient Method for an Approximated Large  Scale Kernel Machine
arXiv:1804.08066, Title: MQGrad: Reinforcement Learning of Gradient Quantization in Parameter  Server
arXiv:1804.08071, Title: Decoupled Networks
arXiv:1804.08218, Title: Econometric Modeling of Regional Electricity Spot Prices in the  Australian Market
arXiv:1804.08219, Title: Adaptive Performance Assessment For Drivers Through Behavioral Advantage
arXiv:1804.08233, Title: N-fold Superposition: Improving Neural Networks by Reducing the Noise in  Feature Maps
arXiv:1804.08369, Title: Gaussian Material Synthesis
arXiv:1804.08376, Title: Convolutional capsule network for classification of breast cancer  histology images
arXiv:1804.08396, Title: Path Planning in Support of Smart Mobility Applications using Generative  Adversarial Networks
arXiv:1804.08416, Title: Learn and Pick Right Nodes to Offload
arXiv:1804.08420, Title: Exploiting Partially Annotated Data for Temporal Relation Extraction
arXiv:1804.08438, Title: A Spoofing Benchmark for the 2018 Voice Conversion Challenge: Leveraging  from Spoofing Countermeasures for Speech Artifact Assessment
arXiv:1804.08450, Title: Decorrelated Batch Normalization
arXiv:1804.08472, Title: High Dimensional Estimation and Multi-Factor Models
arXiv:1804.08562, Title: Spatio-Temporal Neural Networks for Space-Time Series Forecasting and  Relations Discovery
arXiv:1804.08597, Title: Towards Symbolic Reinforcement Learning with Common Sense
arXiv:1804.08598, Title: Black-box Adversarial Attacks with Limited Queries and Information
arXiv:1804.08603, Title: Towards Learning Sparsely Used Dictionaries with Arbitrary Supports
arXiv:1804.08606, Title: Zero-Shot Visual Imitation
arXiv:1804.08607, Title: Benchmarking projective simulation in navigation problems
arXiv:1804.08613, Title: Parameter Transfer Unit for Deep Neural Networks
arXiv:1804.08615, Title: QSAR Classification Modeling for Bioactivity of Molecular Structure via  SPL-Logsum
arXiv:1804.08617, Title: Distributed Distributional Deterministic Policy Gradients
arXiv:1804.08619, Title: State Distribution-aware Sampling for Deep Q-learning
arXiv:1804.08685, Title: Crawling in Rogue's dungeons with (partitioned) A3C
arXiv:1804.08697, Title: Simultaneous shot inversion for nonuniform geometries using fast data  interpolation
arXiv:1804.08774, Title: Neural-Brane: Neural Bayesian Personalized Ranking for Attributed  Network Embedding
arXiv:1804.08806, Title: Structured SUMCOR Multiview Canonical Correlation Analysis for  Large-Scale Data
arXiv:1804.08838, Title: Measuring the Intrinsic Dimension of Objective Landscapes
arXiv:1804.09028, Title: Estimate and Replace: A Novel Approach to Integrating Deep Neural  Networks with Existing Applications
arXiv:1804.09046, Title: Developing a machine learning framework for estimating soil moisture  with VNIR hyperspectral data
arXiv:1804.09062, Title: A reaction network scheme which implements the EM algorithm
arXiv:1804.09088, Title: Semi-supervised Content-based Detection of Misinformation via Tensor  Embeddings
arXiv:1804.09133, Title: Improving Native Ads CTR Prediction by Large Scale Event Embedding and  Recurrent Networks
arXiv:1804.09148, Title: Automated Detection of Adverse Drug Reactions in the Biomedical  Literature Using Convolutional Neural Networks and Biomedical Word Embeddings
arXiv:1804.09154, Title: DOOM Level Generation using Generative Adversarial Networks
arXiv:1804.09170, Title: Realistic Evaluation of Deep Semi-Supervised Learning Algorithms
arXiv:1804.09238, Title: Semi-Supervised Learning with Declaratively Specified Entropy  Constraints
arXiv:1804.09278, Title: Opening the black box of neural nets: case studies in stop/top  discrimination
arXiv:1804.09348, Title: Generalized Gaussian Kernel Adaptive Filtering
arXiv:1804.09399, Title: Convolutional Generative Adversarial Networks with Binary Neurons for  Polyphonic Music Generation
arXiv:1804.09400, Title: 3D Consistent & Robust Segmentation of Cardiac Images by Deep Learning  with Spatial Propagation
arXiv:1804.09415, Title: A Note on Kernel Methods for Multiscale Systems with Critical  Transitions
arXiv:1804.09461, Title: Structured Deep Neural Network Pruning by Varying Regularization  Parameters
arXiv:1804.09472, Title: Recovery of spectrum from estimated covariance matrices and statistical  kernels for machine learning and big data
arXiv:1804.09502, Title: Unsupervised Disentangled Representation Learning with Analogical  Relations
arXiv:1804.09530, Title: Strong Baselines for Neural Semi-supervised Learning under Domain Shift
arXiv:1804.09554, Title: Stochastic Conditional Gradient Methods: From Convex Minimization to  Submodular Maximization
arXiv:1804.09558, Title: A Visual Distance for WordNet
arXiv:1804.09593, Title: Speaker-independent raw waveform model for glottal excitation
arXiv:1804.09605, Title: When is there a Representer Theorem? Nondifferentiable Regularisers and  Banach spaces
arXiv:1804.09618, Title: t-DCF: a Detection Cost Function for the Tandem Assessment of Spoofing  Countermeasures and Automatic Speaker Verification
arXiv:1804.09619, Title: Identifying and Alleviating Concept Drift in Streaming Tensor  Decomposition
arXiv:1804.09720, Title: JUNIPR: a Framework for Unsupervised Machine Learning in Particle  Physics
arXiv:1804.09758, Title: On the Performance of a Canonical Labeling for Matching Correlated  Erdős-Rényi Graphs
arXiv:1804.09770, Title: RULLS: Randomized Union of Locally Linear Subspaces for Feature  Engineering
arXiv:1804.09813, Title: HG-means: A scalable hybrid genetic algorithm for minimum sum-of-squares  clustering
arXiv:1804.09843, Title: Hierarchical Density Order Embeddings
arXiv:1804.09858, Title: Generative Model for Heterogeneous Inference
arXiv:1804.09859, Title: Competitive Learning Enriches Learning Representation and Accelerates  the Fine-tuning of CNNs
arXiv:1804.09893, Title: Random Fourier Features for Kernel Ridge Regression: Approximation  Bounds and Statistical Guarantees
arXiv:1804.10025, Title: Extended Vertical Lists for Temporal Pattern Mining from Multivariate  Time Series
arXiv:1804.10070, Title: Adaptive pooling operators for weakly labeled sound event detection
arXiv:1804.10080, Title: On deep speaker embeddings for text-independent speaker recognition
arXiv:1804.10109, Title: Quantized Compressive K-Means
arXiv:1804.10140, Title: Securing Distributed Machine Learning in High Dimensions
arXiv:1804.10163, Title: Machine Learning pipeline for discovering neuroimaging-based biomarkers  in neurology and psychiatry
arXiv:1804.10167, Title: fMRI: preprocessing, classification and pattern recognition
arXiv:1804.10188, Title: Dialogue Modeling Via Hash Functions
arXiv:1804.10200, Title: The loss landscape of overparameterized neural networks
arXiv:1804.10204, Title: End-to-End Speech Separation with Unfolded Iterative Phase  Reconstruction
arXiv:1804.10272, Title: Network Transplanting
arXiv:1804.10279, Title: Adaptive Sensing for Learning Nonstationary Environment Models
arXiv:1804.10318, Title: Efficiently Learning Nonstationary Gaussian Processes for Real World  Impact
arXiv:1804.10328, Title: Scalable Bilinear $π$ Learning Using State and Action Features
arXiv:1804.10390, Title: Automatic classification of trees using a UAV onboard camera and deep  learning
arXiv:1804.10454, Title: Method to assess the functional role of noisy brain signals by mining  envelope dynamics
arXiv:1804.10488, Title: Offline Evaluation of Ranking Policies with Click Models
arXiv:1804.10500, Title: Deep Reinforcement Learning to Acquire Navigation Skills for  Wheel-Legged Robots in Complex Environments
arXiv:1804.10535, Title: Learning Non-Stationary Space-Time Models for Environmental Monitoring
arXiv:1804.10544, Title: Persistent Monitoring of Stochastic Spatio-temporal Phenomena with a  Small Team of Robots
arXiv:1804.10574, Title: Decoupled Parallel Backpropagation with Convergence Guarantee
arXiv:1804.10587, Title: An improvement of the convergence proof of the ADAM-Optimizer
arXiv:1804.10636, Title: Reconstruction of optical vector-fields with applications in endoscopic  imaging
arXiv:1804.10689, Title: Decoupling Dynamics and Reward for Transfer Learning
arXiv:1804.10690, Title: Negative Log Likelihood Ratio Loss for Deep Neural Network  Classification
arXiv:1804.10742, Title: Novel Prediction Techniques Based on Clusterwise Linear Regression
arXiv:1804.10745, Title: Generalizing Across Domains via Cross-Gradient Training
arXiv:1804.10776, Title: Multi Layered-Parallel Graph Convolutional Network (ML-PGCN) for Disease  Prediction
arXiv:1804.10801, Title: A Cost-Sensitive Deep Belief Network for Imbalanced Classification
arXiv:1804.10834, Title: A Unified Framework for Domain Adaptation using Metric Learning on  Manifolds
arXiv:1804.10850, Title: Drug Similarity Integration Through Attentive Multi-view Graph  Auto-Encoders
arXiv:1804.10885, Title: Dense Adaptive Cascade Forest: A Self Adaptive Deep Ensemble for  Classification Problems
arXiv:1804.10905, Title: Big Data Quantum Support Vector Clustering
arXiv:1804.10938, Title: Deep Affect Prediction in-the-wild: Aff-Wild Database and Challenge,  Deep Architectures, and Beyond
arXiv:1804.10957, Title: Interpreting Quantile Independence
arXiv:1804.10969, Title: UNIQ: Uniform Noise Injection for Non-Uniform Quantization of Neural  Networks
arXiv:1804.11005, Title: Building Models for Biopathway Dynamics Using Intrinsic Dimensionality  Analysis
arXiv:1804.11011, Title: Joint Analysis of Individual-level and Summary-level GWAS Data by  Leveraging Pleiotropy
arXiv:1804.11067, Title: Staircase Network: structural language identification via hierarchical  attentive units
arXiv:1804.11132, Title: Hyperspectral unmixing with spectral variability using adaptive bundles  and double sparsity
arXiv:1804.11135, Title: A Non-parametric Multi-stage Learning Framework for Cognitive Spectrum  Access in IoT Networks
arXiv:1804.11157, Title: Fast sampling of parameterised Gaussian random fields
arXiv:1804.11188, Title: Can recurrent neural networks warp time?
arXiv:1804.11195, Title: Revealing patterns in HIV viral load data and classifying patients via a  novel machine learning cluster summarization method
arXiv:1804.11242, Title: MOG: Mapper on Graphs for Relationship Preserving Clustering
arXiv:1804.11285, Title: Adversarially Robust Generalization Requires More Data
arXiv:1804.11313, Title: How Robust are Deep Neural Networks?
arXiv:1804.11326, Title: Supervised learning with quantum enhanced feature spaces
arXiv:1804.11249, Title: Closed codon models: just a hopeless dream?
arXiv:1804.08557, Title: Probing Hidden Spin Order with Interpretable Machine Learning
arXiv:1804.00602, Title: A Compressed Sensing Approach for Distribution Matching
